538287627594911744	-3	sarcasm
539434712692178944	-2	sarcasm
539488628368740352	-2	sarcasm
538010072509861889	-3	sarcasm
539434990879395840	-2	sarcasm
539374174733873153	-2	sarcasm
539205833490714625	-4	sarcasm
538338326471000065	-3	sarcasm
539579596061286402	-2	sarcasm
539485889232375808	-3	sarcasm
537596108873404416	-2	sarcasm
539486672539643904	-3	sarcasm
537655340998098944	-3	sarcasm
539575465640738817	-3	sarcasm
539360612388990977	-3	sarcasm
539443554276212736	-2	sarcasm
537953745997672448	-2	sarcasm
537598930817912833	-3	sarcasm
539574011706236928	-3	sarcasm
538007410779385856	-3	sarcasm
539725203610550272	-3	sarcasm
539484885199892481	-3	sarcasm
539490079686029312	-2	sarcasm
538131774577340416	-2	sarcasm
539575130222235648	-2	sarcasm
539726539332796416	-2	sarcasm
539492404282523648	-2	sarcasm
539437031345373184	-2	sarcasm
539725481965522944	-2	sarcasm
539490303330516993	-2	sarcasm
537246351831355392	-2	sarcasm
539370015745904640	-2	sarcasm
538048399195791360	-3	sarcasm
539575102317535234	-2	sarcasm
537952209842221056	-2	sarcasm
539200348976840704	-2	sarcasm
537652034678579200	-1	sarcasm
539369820211654656	-2	sarcasm
539440692670779392	-3	sarcasm
539210327389659137	-2	sarcasm
539436107772211200	-2	sarcasm
537244643298390016	-3	sarcasm
539439155546456065	-2	sarcasm
537241532035006464	-3	sarcasm
537951733771935744	-2	sarcasm
539436444092493824	-2	sarcasm
539437981040652288	-2	sarcasm
539201217025822720	-2	sarcasm
538334981433851905	-2	sarcasm
539580376998744065	-2	sarcasm
539210243696496640	-4	sarcasm
539437423563128833	-3	sarcasm
539576691182817280	-3	sarcasm
539437311512293376	-2	sarcasm
539208146737459200	-2	sarcasm
539373586604359680	-2	sarcasm
538048623687499776	-2	sarcasm
538290317725011968	-2	sarcasm
537241982268362753	-2	sarcasm
537267514418286592	-2	sarcasm
538289224404197376	-2	sarcasm
539434601207582720	-2	sarcasm
539437395696177152	-3	sarcasm
539576746518261761	-1	sarcasm
539210523326550019	-3	sarcasm
539578814259793920	-2	sarcasm
537598483805794304	-2	sarcasm
539205385585164288	-2	sarcasm
539486084917637120	-3	sarcasm
538000772341198849	-2	sarcasm
538006208222101504	-2	sarcasm
539372388199456768	-2	sarcasm
539438763613880320	-2	sarcasm
538164694570127360	-3	sarcasm
537242459198484480	-2	sarcasm
537601360263667712	-2	sarcasm
539437869245677568	-2	sarcasm
539437925193515008	-3	sarcasm
538133968303169536	-2	sarcasm
537597087215808512	-2	sarcasm
538049255035121665	-2	sarcasm
539492544481341440	-2	sarcasm
539208398626357248	-2	sarcasm
537951761685024768	-2	sarcasm
538136948918222848	-2	sarcasm
537594124585959424	-2	sarcasm
538292505838903296	-2	sarcasm
539725120504623105	-1	sarcasm
539368732058198016	-2	sarcasm
539437115088846848	-3	sarcasm
538006656635113473	-3	sarcasm
537597115422474241	-3	sarcasm
537655704942047233	-3	sarcasm
538289419808415744	-2	sarcasm
539372108783300608	-2	sarcasm
539578005165973504	-3	sarcasm
537600522602438656	-3	sarcasm
537242543088738304	-1	sarcasm
538138264998539265	-2	sarcasm
539437367682433024	-2	sarcasm
539578423484903424	-2	sarcasm
538334477987373056	-3	sarcasm
538286866395852800	-2	sarcasm
538287145551921152	-2	sarcasm
539492796030517248	-2	sarcasm
538047750970277888	-3	sarcasm
539485329682882562	-3	sarcasm
539204154762477568	-3	sarcasm
538336636829200384	-2	sarcasm
538052162098835456	-3	sarcasm
539373558666125312	-3	sarcasm
539576663303262208	-2	sarcasm
537241588087672832	-2	sarcasm
539433875903356929	-2	sarcasm
539582695643152386	-2	sarcasm
539485413665431552	-4	sarcasm
539437645823496192	-4	sarcasm
539370573848383488	-2	sarcasm
539372778412335104	-2	sarcasm
538139385875955712	-2	sarcasm
538045667936325632	-2	sarcasm
537242795237720064	-3	sarcasm
539581217621164032	-2	sarcasm
538000271633551360	-2	sarcasm
539204407632887809	-2	sarcasm
538291298445570048	-3	sarcasm
539206531452260352	-2	sarcasm
538291270591201280	-3	sarcasm
538133409374420992	-3	sarcasm
539574990484828160	-2	sarcasm
537652762801348608	-2	sarcasm
537654388119318529	-2	sarcasm
539366804888780800	-2	sarcasm
538048254853017600	-3	sarcasm
538053627890659328	-3	sarcasm
537595130870771712	-2	sarcasm
539373951060021248	-1	sarcasm
539487344253239297	-2	sarcasm
539581189699698688	-2	sarcasm
539437227546542080	-3	sarcasm
539202560687874048	-2	sarcasm
537659234880847872	-2	sarcasm
538045903937224704	-4	sarcasm
539580657492840448	-2	sarcasm
539368034172141568	-1	sarcasm
539198892655779840	-3	sarcasm
538048821562204160	-2	sarcasm
539367335900217344	-2	sarcasm
539726316896260096	-2	sarcasm
539488767976153088	-2	sarcasm
538134444633489408	-2	sarcasm
538337676563599362	-2	sarcasm
538139105709002753	-3	sarcasm
539372944565481473	-1	sarcasm
539199619964866562	-2	sarcasm
539437897230069761	2	sarcasm
537248000939413505	-2	sarcasm
538337903982948352	-2	sarcasm
539725398758928385	-2	sarcasm
539489018686500864	-3	sarcasm
537657019805990913	-3	sarcasm
539371495035006977	-3	sarcasm
537956556177178625	-3	sarcasm
539205217804623873	-3	sarcasm
537958402539139072	-2	sarcasm
539726233643548672	-2	sarcasm
539203289066532864	-3	sarcasm
539488013823520769	-2	sarcasm
538006068082003968	-4	sarcasm
539370741217914880	-3	sarcasm
537246212077150208	-2	sarcasm
538293094119383040	-3	sarcasm
538337961080016896	-2	sarcasm
538292449660391425	-1	sarcasm
538332006405668864	-1	sarcasm
537653210434252800	-2	sarcasm
539577837590966272	-2	sarcasm
537952769077157888	-2	sarcasm
537240526148616193	-2	sarcasm
539490247374278656	-2	sarcasm
537952266280783872	-2	sarcasm
537248112965062656	-2	sarcasm
538011193034940416	-2	sarcasm
537599992522108928	-2	sarcasm
537601416056291328	-1	sarcasm
539368145669357568	-2	sarcasm
537952153927954432	-1	sarcasm
539433931721166848	-3	sarcasm
539369540241858561	-2	sarcasm
539367531493216256	-3	sarcasm
539577977148047360	-1	sarcasm
538000968550723584	-3	sarcasm
538338494268334081	-2	sarcasm
539440133905584129	-1	sarcasm
538052133997002752	-3	sarcasm
537655312980148224	-2	sarcasm
537596164221435905	-3	sarcasm
539724594262069248	-1	sarcasm
538009847850364929	-2	sarcasm
539494489224536066	-3	sarcasm
538006599705841665	-2	sarcasm
539438791506010114	-3	sarcasm
539581497062469632	-1	sarcasm
539433123101290497	-3	sarcasm
539491311095914496	-3	sarcasm
539580154268631040	-2	sarcasm
538046381043486720	-3	sarcasm
539206084293300225	-4	sarcasm
539200937211232257	-2	sarcasm
539487288385101825	-2	sarcasm
539435158215331840	-2	sarcasm
539490107578142720	-2	sarcasm
539489213792911362	-3	sarcasm
539209378256408576	-2	sarcasm
539437673749159937	-2	sarcasm
539488349653041152	-2	sarcasm
537598706946961408	-2	sarcasm
538006935568928769	-2	sarcasm
538135715968974849	-2	sarcasm
537954273070698496	-2	sarcasm
538049379811471360	-2	sarcasm
539208342926020608	-2	sarcasm
537654612288102401	-2	sarcasm
539575882990776321	-2	sarcasm
539578898011684865	-2	sarcasm
537243804441788416	-2	sarcasm
537959438452547585	-2	sarcasm
537599629375066112	-2	sarcasm
537244838966874112	-2	sarcasm
538291354234015745	-2	sarcasm
537594152486457344	-2	sarcasm
539447468073562115	-2	sarcasm
537247580934385664	-4	sarcasm
537601779077509120	-2	sarcasm
539490387321442304	-2	sarcasm
537954691595108352	-3	sarcasm
538004616756338688	-2	sarcasm
539439015624454144	-3	sarcasm
539205581866024960	-2	sarcasm
537597925346787328	-2	sarcasm
537652539735670784	-2	sarcasm
537595074964889600	-2	sarcasm
539486000918323200	-2	sarcasm
537246100294729730	-2	sarcasm
537248252589248512	-2	sarcasm
539578256169906176	-2	sarcasm
537651503092465664	-2	sarcasm
539438233218973696	-1	sarcasm
539371968936837120	-2	sarcasm
539438177153736704	-2	sarcasm
539367112389980160	-3	sarcasm
539372694647885825	-3	sarcasm
539726734443429888	-2	sarcasm
539486337590898688	-3	sarcasm
538336356771307521	-2	sarcasm
537598734897803264	-3	sarcasm
539575995339407361	-2	sarcasm
539206894049824768	-2	sarcasm
539573984191602689	-2	sarcasm
537243469199466496	-1	sarcasm
539575437509537792	-3	sarcasm
538005732416028672	-4	sarcasm
539438875773796352	-2	sarcasm
539202364918747137	-2	sarcasm
539366860740128769	-2	sarcasm
539200517176819712	-3	sarcasm
538005760320765953	-2	sarcasm
537955692943269889	-2	sarcasm
538334785845100544	-3	sarcasm
539367838579195904	-3	sarcasm
539373390893965316	-2	sarcasm
538337536511578112	-2	sarcasm
539581748511002624	-2	sarcasm
538293904471506944	-3	sarcasm
539575687515209728	-3	sarcasm
539575576894652416	-2	sarcasm
539203903209107456	-2	sarcasm
538048539570757632	-3	sarcasm
538292589603356672	-3	sarcasm
539372499612733441	-2	sarcasm
538292842473750529	-2	sarcasm
538050405910208513	-3	sarcasm
539490135604482048	-2	sarcasm
538135547756412929	-2	sarcasm
538008390073843712	-3	sarcasm
538333862733287424	-3	sarcasm
538134416665903104	-2	sarcasm
539487204272517121	-2	sarcasm
538045574969569280	-3	sarcasm
537952601565036544	0	sarcasm
538008194522812416	-2	sarcasm
538292870495879168	-2	sarcasm
537653353430659073	-2	sarcasm
538291157156249600	-3	sarcasm
539373614710390784	-3	sarcasm
539582140611297280	-4	sarcasm
537599713030447104	-3	sarcasm
537956835878526977	-2	sarcasm
539368285163491328	-3	sarcasm
537953131855110145	-2	sarcasm
538008977473560576	-2	sarcasm
538047636587442176	-2	sarcasm
539201833567551488	-4	sarcasm
539724952765988864	-3	sarcasm
538331838872559616	-3	sarcasm
539368676127150080	-1	sarcasm
539208650146185217	-2	sarcasm
537657915348647937	-2	sarcasm
537599852826607616	-2	sarcasm
538287767168770048	-2	sarcasm
539439379195101184	-2	sarcasm
538333020852604928	-3	sarcasm
539725870475513856	-2	sarcasm
538289757546369024	-2	sarcasm
539503890165530624	-2	sarcasm
537594180403740672	-2	sarcasm
538292337240440832	-3	sarcasm
537954328964005888	-2	sarcasm
538332147367829505	-2	sarcasm
539369095897317376	-2	sarcasm
538138795863191552	-2	sarcasm
537651726091038720	-3	sarcasm
538292982282461185	-2	sarcasm
539575521534042112	-2	sarcasm
537957757664915456	-2	sarcasm
537613316793724930	-2	sarcasm
539203624090353664	-1	sarcasm
538338438245015552	-2	sarcasm
537595941407432705	-3	sarcasm
539492488063778816	-2	sarcasm
537955525217247232	-2	sarcasm
539574149715197952	-2	sarcasm
538131382166650880	-2	sarcasm
539579930397659136	-3	sarcasm
538052864195981312	-2	sarcasm
538290681044037632	-2	sarcasm
539368257313325056	-2	sarcasm
539575548847357952	-2	sarcasm
539205329578639361	-3	sarcasm
538005340286377984	-2	sarcasm
537601611317923840	-2	sarcasm
539440022114811904	-2	sarcasm
538046323321479168	-3	sarcasm
539437590479654912	-2	sarcasm
539577809732399105	-2	sarcasm
538006907643236352	-2	sarcasm
538133381469724672	-2	sarcasm
539438540506292225	-2	sarcasm
539435856420175873	-2	sarcasm
538009229370859520	-3	sarcasm
538131634403672064	-2	sarcasm
539580070055391232	-2	sarcasm
537599740985499648	-4	sarcasm
538052414994415616	-2	sarcasm
539489129793601536	-3	sarcasm
537958879322447872	-2	sarcasm
538048567504826368	-2	sarcasm
538048339124953088	-2	sarcasm
537951901577646080	-2	sarcasm
539487873578569728	-3	sarcasm
537659178974986240	-2	sarcasm
538338944560410625	-2	sarcasm
537658336855195648	-2	sarcasm
538337284652019713	-2	sarcasm
539367754831523840	-2	sarcasm
539440301509976066	-2	sarcasm
539491171228459008	-3	sarcasm
539202280839729152	-3	sarcasm
538293960444502016	-2	sarcasm
538138544787972096	-3	sarcasm
537600438863159296	-1	sarcasm
539435884538781696	3	sarcasm
538006879528845313	-4	sarcasm
537657467636056065	-2	sarcasm
538292084500070401	-3	sarcasm
538132143604772866	-3	sarcasm
539371410716909568	-2	sarcasm
539371382740889600	-3	sarcasm
538134305101586432	-3	sarcasm
538334226165551105	-3	sarcasm
538047207724040192	-3	sarcasm
537956166782181376	-1	sarcasm
539577108990009344	-2	sarcasm
539371102813057025	-2	sarcasm
538156016118943745	-3	sarcasm
539204182675578881	-3	sarcasm
538337788379553792	-2	sarcasm
537659151112224768	-3	sarcasm
537652623646945280	-2	sarcasm
539203147286450176	-2	sarcasm
539491254971932673	-3	sarcasm
538053391331913728	-3	sarcasm
539580937030631424	-3	sarcasm
539373363073138688	-2	sarcasm
539433178067632128	-3	sarcasm
537596025100599296	-3	sarcasm
538137593561759745	-2	sarcasm
538050494389043201	-3	sarcasm
537594460037992448	-2	sarcasm
539433205481623553	-2	sarcasm
539492376423964672	-1	sarcasm
539579846712889345	-2	sarcasm
539438596533784577	-2	sarcasm
539491957786292224	-2	sarcasm
539202700995727360	-2	sarcasm
537959410564599808	-2	sarcasm
539486392972476416	-2	sarcasm
539725982190825472	-2	sarcasm
538335461752983553	-3	sarcasm
538052777910759425	-3	sarcasm
537953884300668928	-2	sarcasm
537953299409170432	-1	sarcasm
537243972285267968	-3	sarcasm
538338522181410816	-3	sarcasm
537954301029933057	-2	sarcasm
538049199057928193	-1	sarcasm
538138935361556480	-3	sarcasm
537654893377777664	-2	sarcasm
539440608709193728	-2	sarcasm
539574430402641920	-3	sarcasm
537594879220940800	-2	sarcasm
538294071992020992	-2	sarcasm
539200096609767424	-3	sarcasm
537952657324142592	-3	sarcasm
537958374588305409	-2	sarcasm
537599182765584384	-2	sarcasm
539578674899857408	-3	sarcasm
537241756052766720	-2	sarcasm
537243075102658561	-2	sarcasm
537653828431388673	-2	sarcasm
538294662227034113	-3	sarcasm
537655201315168257	-2	sarcasm
539210467299037184	-2	sarcasm
539368619395010561	-2	sarcasm
537596275831869440	-1	sarcasm
537245287077912576	-1	sarcasm
537241954267197440	-2	sarcasm
538137789251219456	-3	sarcasm
538132986085273600	-2	sarcasm
539438205129748480	-2	sarcasm
537245370846576641	-2	sarcasm
538133521249095680	-2	sarcasm
537594571950411776	-2	sarcasm
537598176287789056	-2	sarcasm
538051988626628608	-3	sarcasm
539371467184832512	-2	sarcasm
538286437595381760	-2	sarcasm
539370908285415424	-1	sarcasm
539435103534206976	-2	sarcasm
539440804851634176	-2	sarcasm
538290821565800448	-1	sarcasm
538291410714521600	-1	sarcasm
539209741592170497	-2	sarcasm
539440217225461760	-3	sarcasm
539573929120399360	-3	sarcasm
539725287404371970	-2	sarcasm
539371829249720320	-3	sarcasm
539440917045080064	-1	sarcasm
538138097461243905	-3	sarcasm
539369512966324224	-3	sarcasm
539492208769245184	-1	sarcasm
538009650202165248	-2	sarcasm
539436416061960192	-2	sarcasm
539437170940186624	-1	sarcasm
539488153275727872	-2	sarcasm
537955163496267776	-2	sarcasm
537244811041193984	-4	sarcasm
538303703250268161	-3	sarcasm
538334170339373057	-3	sarcasm
539374062670479361	-3	sarcasm
539204966314176512	-3	sarcasm
539578339816914945	-2	sarcasm
538047439161524224	-3	sarcasm
538133772982829056	-2	sarcasm
537653577255518208	-4	sarcasm
537655537010491392	-3	sarcasm
539434015200391168	-2	sarcasm
538008278295658497	-3	sarcasm
537612566642454528	-2	sarcasm
538286978270494720	-3	sarcasm
537658786304241665	-2	sarcasm
539726650502840321	-3	sarcasm
539367698938224640	-1	sarcasm
539374202558902272	-2	sarcasm
538331782882799616	-2	sarcasm
538290010584539136	-3	sarcasm
537244502839549952	-3	sarcasm
539208286843990017	-2	sarcasm
537242963244761088	-1	sarcasm
537657103843082240	-3	sarcasm
537651530527412224	-3	sarcasm
539576357416886273	-2	sarcasm
539432738160672769	-2	sarcasm
539438008962121728	-3	sarcasm
539726205575249920	-2	sarcasm
539435745011052544	-3	sarcasm
538052471021920256	-4	sarcasm
538138069497831424	-2	sarcasm
538132003649236993	-2	sarcasm
539368117810761729	-2	sarcasm
539367224109465600	-2	sarcasm
537654835533713409	-2	sarcasm
539370462313459712	-3	sarcasm
537244475001942016	-3	sarcasm
537601499212550144	-2	sarcasm
537659067108704256	-2	sarcasm
539440524873453568	-3	sarcasm
537956667770806273	-2	sarcasm
538335349966381056	-2	sarcasm
539579427966160896	-4	sarcasm
539439071618404352	-2	sarcasm
537601974913740801	-3	sarcasm
539576997710929921	-2	sarcasm
537595885551902720	-2	sarcasm
539583416832782336	-3	sarcasm
538048737734836226	-3	sarcasm
538335740951031808	-2	sarcasm
537245960767037440	-2	sarcasm
539438959332720640	-2	sarcasm
539367810775146496	-2	sarcasm
538294466613092352	-3	sarcasm
538293206224740353	-2	sarcasm
538286354653011969	0	sarcasm
538335094566817792	-2	sarcasm
539435130893643776	-2	sarcasm
539433260796092418	-2	sarcasm
539439686398525441	-2	sarcasm
537613483701829634	-3	sarcasm
539367671071272960	-3	sarcasm
539486896519651328	-2	sarcasm
539580041995509760	-2	sarcasm
538292028724232192	-3	sarcasm
538135043303305216	-4	sarcasm
538022149290590208	-1	sarcasm
538000492321058816	-2	sarcasm
538138209126215682	-1	sarcasm
538133241610641408	-3	sarcasm
538138125332406272	-2	sarcasm
539581972352598016	-2	sarcasm
537601025562402816	-3	sarcasm
539574094514384897	-3	sarcasm
538007215240929280	-3	sarcasm
539488712330330113	-2	sarcasm
539575939274125312	-2	sarcasm
539202924375965700	-2	sarcasm
538288159306817536	-3	sarcasm
538289589166018560	-2	sarcasm
538004644111581184	-2	sarcasm
538291914408493057	-3	sarcasm
539581329361625090	-2	sarcasm
538139357950267393	-2	sarcasm
539206307577077761	-3	sarcasm
537246910722347008	-2	sarcasm
539577612172283905	-1	sarcasm
538291185165811712	-3	sarcasm
537959662097031170	-3	sarcasm
538001555921047552	-2	sarcasm
539439994096865280	-2	sarcasm
539726344297656320	-1	sarcasm
539725036605964288	-2	sarcasm
539372248667549696	-2	sarcasm
539486168996655107	-2	sarcasm
537247721091256320	-1	sarcasm
539210411372208128	-2	sarcasm
538139246390169600	-2	sarcasm
537658478119374849	-2	sarcasm
538338832299864064	-2	sarcasm
539580349656084482	-2	sarcasm
538049083739762688	-3	sarcasm
539440496771600386	-2	sarcasm
539575604182798336	-3	sarcasm
538138823751135232	-3	sarcasm
539369207008595968	-2	sarcasm
539204658515181569	-3	sarcasm
538137733404061697	-3	sarcasm
537600299972968448	-2	sarcasm
537955720260767744	-3	sarcasm
537654695503085569	-3	sarcasm
539367391655129088	-1	sarcasm
537652230711939072	-3	sarcasm
539209320039456768	-3	sarcasm
537243159244574720	-2	sarcasm
539725842570825728	-3	sarcasm
537598148366303232	-2	sarcasm
539201749232668672	-2	sarcasm
539437534619926528	-2	sarcasm
539201721256648704	-2	sarcasm
539437479410274304	-2	sarcasm
537248028814753792	-1	sarcasm
537656041224552448	-2	sarcasm
538010913190973440	-3	sarcasm
538290289845473280	-2	sarcasm
539489381749624832	-3	sarcasm
538011025208270848	-3	sarcasm
538007830369140736	-2	sarcasm
539435269733494784	-2	sarcasm
539575715629637632	-1	sarcasm
539435381541060609	-3	sarcasm
539486253193113601	-2	sarcasm
538134248822427649	-2	sarcasm
538053543417360385	-2	sarcasm
538049551157194752	-1	sarcasm
539373923142729728	-1	sarcasm
539437813402697728	-2	sarcasm
538294606417649664	-4	sarcasm
539579483658133504	-2	sarcasm
538137480361705472	-3	sarcasm
537594236464791552	-2	sarcasm
538010240793706496	-2	sarcasm
539578981285392385	-3	sarcasm
537598315873832960	-2	sarcasm
539492963559411712	-2	sarcasm
538019198614507520	-2	sarcasm
539488209080946688	-4	sarcasm
538291129218007040	-1	sarcasm
539369792340512769	-3	sarcasm
539726010066161664	2	sarcasm
537651279544459264	-3	sarcasm
539580461941788672	-2	sarcasm
539440468871098369	-3	sarcasm
537954162009718785	-2	sarcasm
539209236249841664	-2	sarcasm
538134080806993921	-1	sarcasm
537244978855313408	-2	sarcasm
538133744948097024	-2	sarcasm
539576106442305536	-2	sarcasm
538135267107172352	-3	sarcasm
539209713540694016	-1	sarcasm
537953577709613057	-3	sarcasm
539582084604776448	-3	sarcasm
537951622052458498	-2	sarcasm
537243832552001536	-2	sarcasm
539369959886188544	-3	sarcasm
539579316724838401	3	sarcasm
538009791986429952	-4	sarcasm
537597393928462336	-2	sarcasm
538334729708535808	-1	sarcasm
538335769048662017	-2	sarcasm
539206838026526720	-1	sarcasm
537653856449347586	-2	sarcasm
538332373310795776	-2	sarcasm
539437841319985152	-2	sarcasm
539492684344619010	-2	sarcasm
538291101216808960	-3	sarcasm
539579762856165377	-3	sarcasm
538007774559735808	-3	sarcasm
538047467108204545	-3	sarcasm
539439518693466112	-3	sarcasm
538053827313029120	-3	sarcasm
539360862814105600	-3	sarcasm
539487372204056576	-2	sarcasm
539575771581644800	-2	sarcasm
539373699645059072	-2	sarcasm
538293066168565760	-2	sarcasm
538287061930082304	-3	sarcasm
538137929273851905	-4	sarcasm
539440161202139136	-2	sarcasm
539433512076849152	-2	sarcasm
538139302044401665	-3	sarcasm
539203875300192256	-2	sarcasm
538052921389514752	-2	sarcasm
538336020404895744	-2	sarcasm
539204826643828736	-2	sarcasm
539488600338219008	-2	sarcasm
539487260308430848	-4	sarcasm
539370796251381760	0	sarcasm
538048226990247937	-3	sarcasm
538287963789344769	-2	sarcasm
537600969295794177	-2	sarcasm
539578032621907970	-2	sarcasm
539209153190051840	-2	sarcasm
539457729685766144	-2	sarcasm
537952852803858432	0	sarcasm
538336384688603136	-2	sarcasm
538290038573113345	-2	sarcasm
539198976692846592	-1	sarcasm
538292393641263104	-2	sarcasm
539438149089632257	-2	sarcasm
539200573187575808	-2	sarcasm
538291970192736256	-3	sarcasm
538292169568964608	-3	sarcasm
537654863728214016	-1	sarcasm
539484994587361281	-1	sarcasm
538004836600807424	-3	sarcasm
538021954670706688	-1	sarcasm
538004754014957568	-2	sarcasm
538007634797146112	-2	sarcasm
538045639503130624	-2	sarcasm
537600941361758208	-2	sarcasm
537952070188675073	-2	sarcasm
537245820824084480	-2	sarcasm
539369652129116160	-3	sarcasm
539579790798626817	-1	sarcasm
539370043839373312	-2	sarcasm
537955636886372352	-3	sarcasm
538046949946294272	-2	sarcasm
539436806673301504	-1	sarcasm
537247106365685760	-3	sarcasm
538334869672427520	-2	sarcasm
537600132490199040	-3	sarcasm
537956111014719490	-3	sarcasm
539201272998805505	-1	sarcasm
537599098564931584	-2	sarcasm
539490582901817344	-1	sarcasm
537594348234637312	-2	sarcasm
538009005369884674	-3	sarcasm
538007858290626561	-3	sarcasm
539575074379276288	-2	sarcasm
539487845648719872	-1	sarcasm
539209517733806080	-1	sarcasm
538294352100212736	-1	sarcasm
537595606676811776	-2	sarcasm
538049850383036416	-3	sarcasm
538132339009015808	-2	sarcasm
539487428034449408	0	sarcasm
537240665932193792	-3	sarcasm
538293457685860352	-1	sarcasm
539436835198738432	-2	sarcasm
538131975677440001	-3	sarcasm
539372639366938624	-1	sarcasm
